16:04:19,650 INFO  [FoxClassifier] readClassifier: data/fox/ml/en/weka.classifiers.functions.MultilayerPerceptron
16:04:19,652 INFO  [FoxClassifier] readClassifier done.
16:04:19,652 INFO  [TokenManager] TokenManager ...
16:04:19,676 INFO  [PostProcessing] PostProcessing ...
16:04:19,676 INFO  [FoxClassifier] classify ...
16:04:19,676 INFO  [FoxClassifier] init. instances ...
16:04:19,676 INFO  [TokenCategoryMatrix] TokenCategoryMatrix : StanfordEN
16:04:19,676 INFO  [TokenCategoryMatrix] TokenCategoryMatrix : BalieEN
16:04:19,676 INFO  [TokenCategoryMatrix] TokenCategoryMatrix : OpenNLPEN
16:04:19,676 INFO  [TokenCategoryMatrix] TokenCategoryMatrix : IllinoisExtendedEN
16:04:19,677 INFO  [PostProcessing] instancesToEntities ...
16:04:19,678 INFO  [PostProcessing] result size: 3
16:04:19,678 INFO  [PostProcessing] result set size: 3
16:04:19,678 INFO  [FoxClassifier] classify done, size: 3
16:04:19,678 INFO  [Tools] get entities done.
16:04:19,678 INFO  [8ae9e788-4477-4da2-ad44-799e5c6b64a3] NER done.
16:04:19,678 INFO  [Fox] NER done.
16:04:19,678 INFO  [8ae9e788-4477-4da2-ad44-799e5c6b64a3] Start RE ...
16:04:19,678 INFO  [Fox] Start RE ...
16:04:19,678 INFO  [REStanford] Start...
16:04:19,719 INFO  [REStanford] Relations done.
16:04:19,719 INFO  [REStanford] []
16:04:19,719 INFO  [8ae9e788-4477-4da2-ad44-799e5c6b64a3] RE done.
16:04:19,719 INFO  [Fox] RE done.
16:04:19,719 INFO  [8ae9e788-4477-4da2-ad44-799e5c6b64a3] Start NE linking ...
16:04:19,719 INFO  [Fox] Start NE linking ...
16:04:19,719 INFO  [FoxCfg] Loading class: org.aksw.fox.tools.ner.linking.en.AgdistisEN
16:04:19,721 INFO  [Agdistis] AGDISTISLookup ...
16:04:19,721 INFO  [Agdistis] AGDISTISLookup sending...
16:04:20,210 INFO  [Agdistis] AGDISTISLookup sending done.
16:04:20,210 INFO  [Agdistis] AGDISTISLookup done..
16:04:20,211 INFO  [8ae9e788-4477-4da2-ad44-799e5c6b64a3] Start NE linking done.
16:04:20,211 INFO  [Fox] Start NE linking done.
16:04:20,211 INFO  [8ae9e788-4477-4da2-ad44-799e5c6b64a3] Preparing output format ...
16:04:20,211 INFO  [Fox] Preparing output format ...
16:04:20,212 INFO  [8ae9e788-4477-4da2-ad44-799e5c6b64a3] Found 0 relations.
16:04:20,212 INFO  [Fox] Found 0 relations.
16:04:20,215 INFO  [8ae9e788-4477-4da2-ad44-799e5c6b64a3] Preparing output format done.
16:04:20,216 INFO  [Fox] Preparing output format done.
16:04:20,216 INFO  [8ae9e788-4477-4da2-ad44-799e5c6b64a3] Found 3 entities.
16:04:20,216 INFO  [Fox] Found 3 entities.
16:04:20,216 INFO  [8ae9e788-4477-4da2-ad44-799e5c6b64a3] Running Fox done.
16:04:20,216 INFO  [Fox] Running Fox done.
